label,text,label_norm,char_length,word_count,avg_word_length,max_word_length,unique_word_ratio,stopword_ratio,digit_ratio,uppercase_ratio,punctuation_ratio,whitespace_ratio,non_ascii_ratio,non_alnum_ratio,newline_count,url_domain_count,code_symbol_count,decode_error_flag,prompt_template_flag,spam_keyword_count,risk_keyword_count,repeated_token_count,very_long_token_count,weird_token_ratio,sentence_count,avg_sentence_word_count
FALSE,"By creating another document next along with your comments, what is the difference between a research paper and a report.",FALSE,121.0,20.0,5.0,10.0,0.95,0.45,0.0,0.01,0.01652892561983471,0.15702479338842976,0.0,0.17355371900826447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0
FALSE,"Here what you should do:

### Tips Examples of Customer Service and Financing

#### 1.",FALSE,86.0,13.0,4.6923076923076925,9.0,1.0,0.3076923076923077,0.011627906976744186,0.1,0.10465116279069768,0.18604651162790697,0.0,0.29069767441860467,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.333333333333333
FALSE,For best choice I would recommend that got butter which will allow the veggies sufficient space for cooking without crowding the pan.,FALSE,133.0,22.0,5.045454545454546,10.0,0.9090909090909091,0.36363636363636365,0.0,0.018018018018018018,0.007518796992481203,0.15789473684210525,0.0,0.16541353383458646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0
FALSE,"Let my voice serve to keep falling columns memorial.
I shall measure each word aloud, and hold it so.",FALSE,101.0,19.0,4.2105263157894735,8.0,1.0,0.21052631578947367,0.0,0.025,0.0297029702970297,0.1782178217821782,0.0,0.2079207920792079,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.5
FALSE,"(animation)
As Hurricane Maria makes NS fatal impact in Dominique. Emergency officials in the Caribbean are bracing for the worst as Hurricane Maria makes landfall in Dominique.",FALSE,177.0,27.0,5.444444444444445,9.0,0.7037037037037037,0.3333333333333333,0.0,0.07482993197278912,0.022598870056497175,0.14689265536723164,0.0,0.1694915254237288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
FALSE,"Around noontide,
William Shakespeare wrote the Oxford Coranto, or, The Merry Conceits of the Merry Gypsies.",FALSE,107.0,16.0,5.5,11.0,0.8125,0.3125,0.0,0.11363636363636363,0.037383177570093455,0.14018691588785046,0.0,0.17757009345794392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
TRUE,You prepare several questions or points set out and raced back during dangerous conditions that could dramatically alter my opinion of the world isn my biggest fear.,TRUE,165.0,27.0,5.111111111111111,12.0,0.9629629629629629,0.2222222222222222,0.0,0.007246376811594203,0.006060606060606061,0.15757575757575756,0.0,0.16363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0
FALSE,")"". The use or misuse in assuming over and beyond the existing text lacks the necessary information and research.",FALSE,113.0,18.0,5.055555555555555,11.0,0.8333333333333334,0.3888888888888889,0.0,0.01098901098901099,0.035398230088495575,0.1592920353982301,0.0,0.19469026548672566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
FALSE,Cleaning floors and other wooded up areas has never felt neater.,FALSE,64.0,11.0,4.818181818181818,8.0,1.0,0.18181818181818182,0.0,0.018867924528301886,0.015625,0.15625,0.0,0.171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
FALSE,"Brr!""
print(""Haacked! What are hackers exposing in their reports.",FALSE,65.0,10.0,5.1,8.0,1.0,0.4,0.0,0.058823529411764705,0.09230769230769231,0.12307692307692308,0.0,0.2153846153846154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5
FALSE,"Generally the number indicates the level but beans weighed in total after six cycles of roasting, grinding and brewing.",FALSE,119.0,19.0,5.2105263157894735,9.0,0.9473684210526315,0.3157894736842105,0.0,0.010101010101010102,0.01680672268907563,0.15126050420168066,0.0,0.16806722689075632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0
FALSE,"And beyond the impressive flavors made possible because of that creamy filling, Tarte aux fruits is also an excellent dessert to serve at parties, as it can be made ahead and served chilled.",FALSE,190.0,33.0,4.696969696969697,10.0,0.9393939393939394,0.36363636363636365,0.0,0.012903225806451613,0.015789473684210527,0.16842105263157894,0.0,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0
TRUE,"In high glamour Italian restaurants like Lago Grande in Geneva but also when eating at more diversion guy-friendly Baker and Dunne Projects in London, you can order the full range of Italian wines by the glass.",TRUE,210.0,37.0,4.648648648648648,11.0,0.8918918918918919,0.32432432432432434,0.0,0.05813953488372093,0.014285714285714285,0.16666666666666666,0.0,0.18095238095238095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,37.0
FALSE,In twenty minutes or minutes upon minutes (which really have anything to do with one another.,FALSE,93.0,16.0,4.75,8.0,0.875,0.375,0.0,0.013157894736842105,0.021505376344086023,0.16129032258064516,0.0,0.1827956989247312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0
FALSE,"Before diving deepr, correct speaking style in which you’re writing is appropriate for a formal or informal essay.",FALSE,114.0,19.0,4.947368421052632,11.0,1.0,0.3684210526315789,0.0,0.010638297872340425,0.017543859649122806,0.14912280701754385,0.008771929824561403,0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0
FALSE,Perhaps years ago a young King Ptoey's mom tried very desperately to get him to eat his veggies.,FALSE,96.0,18.0,4.333333333333333,11.0,0.9444444444444444,0.2222222222222222,0.0,0.03896103896103896,0.020833333333333332,0.17708333333333334,0.0,0.19791666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0
FALSE,A fresh bouquet can brighten to catch the spirit any day it is brought and can bring a touch of happiness to anyone who sees it.,FALSE,128.0,26.0,3.923076923076923,9.0,0.8461538461538461,0.4230769230769231,0.0,0.00980392156862745,0.0078125,0.1953125,0.0,0.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0
FALSE,"시계바이스 (clockworm theme, from the Seiun 1991-1992 collection) - Yukiya Izumikawa, translated by Andrew Masterson
Yukiya Izumikawa (1929-2010) was a prominent Japanese SF writer who published hundreds of short stories, novels, and essays.",FALSE,236.0,34.0,5.647058823529412,10.0,0.9411764705882353,0.23529411764705882,0.06779661016949153,0.056818181818181816,0.05084745762711865,0.13559322033898305,0.0211864406779661,0.1864406779661017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,2.0,17.0
TRUE,"Why didn...</> Read More | BlogShare

Directions, Not Destination?

I snapped forward in my chair jerk and folded, the movement of my body betraying me in its uncoordinated haste.",TRUE,179.0,28.0,4.928571428571429,13.0,0.9285714285714286,0.2857142857142857,0.0,0.06521739130434782,0.061452513966480445,0.16759776536312848,0.0,0.22905027932960895,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
TRUE,"As evident, this piece holds great promise hugely in helping eSports organizers build their arenas both online and automatically initially which is a huge challenge for them in terms of infrastructure, cost, and time.",TRUE,217.0,34.0,5.294117647058823,14.0,0.9411764705882353,0.38235294117647056,0.0,0.011111111111111112,0.018433179723502304,0.15207373271889402,0.0,0.17050691244239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0
FALSE,An informative article or case expose about crafting would really in my experience do wonders for your pupils.,FALSE,110.0,18.0,5.111111111111111,11.0,1.0,0.2777777777777778,0.0,0.010869565217391304,0.00909090909090909,0.15454545454545454,0.0,0.16363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0
FALSE,장이에 고양이를 넣 противопixel art game unblock | 2021-06-18 02.,FALSE,57.0,11.0,4.0,12.0,1.0,0.0,0.17543859649122806,0.0,0.07017543859649122,0.15789473684210525,0.2807017543859649,0.22807017543859648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,11.0
TRUE,"While the bike dexterity is important to us, street smarine’s innovative technology shows that it integrates the software technology sufficiently to include the real-life driving experience.",TRUE,190.0,28.0,5.75,12.0,0.8571428571428571,0.2857142857142857,0.0,0.006211180124223602,0.015789473684210527,0.13157894736842105,0.005263157894736842,0.15263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0
FALSE,Rest assure that any misspirictional points brought made over here will be dealt with swiftly and with the appropriate action.,FALSE,126.0,20.0,5.3,15.0,0.95,0.35,0.0,0.009433962264150943,0.007936507936507936,0.15079365079365079,0.0,0.15873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0
TRUE,"Spa lighting works towards creating your hectic schedule extra healthy while also serving as soothing ambiance.
On the other positive efforts according, the lighting of your spa room can be used to create a relaxing atmosphere.",TRUE,227.0,36.0,5.25,10.0,0.8888888888888888,0.2777777777777778,0.0,0.010582010582010581,0.013215859030837005,0.15418502202643172,0.0,0.16740088105726872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0
TRUE,"If anyone notices, speak up.""
Austin smiled sincerely several times while she was repeating the sentence.

""Dragon dropping plop.",TRUE,129.0,19.0,5.473684210526316,9.0,1.0,0.15789473684210525,0.0,0.028846153846153848,0.046511627906976744,0.14728682170542637,0.0,0.1937984496124031,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.75
FALSE,"It turns out the weather service is seeing mostly consensus for between six in. By the time the snow reaches the ground, the snow will have started to melt and will only be a few inches deep.",FALSE,191.0,37.0,4.108108108108108,9.0,0.8378378378378378,0.4594594594594595,0.0,0.013157894736842105,0.015706806282722512,0.18848167539267016,0.0,0.20418848167539266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.5
FALSE,"Come prepared out there with sunscreen lucky ABC 7’s Matt Papa has more! Based on the passage above, Can you provide a summary of the news report about the heat wave in the Bay Area.",FALSE,182.0,36.0,4.0,9.0,0.9166666666666666,0.3333333333333333,0.005494505494505495,0.06993006993006994,0.016483516483516484,0.18681318681318682,0.005494505494505495,0.2087912087912088,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0
FALSE,"Ideal camping weather! Jon plans coffee at the dawn’s crack-o’-noon, and we head out to the trailhead.",FALSE,102.0,20.0,3.95,9.0,0.95,0.3,0.0,0.02531645569620253,0.049019607843137254,0.1568627450980392,0.0196078431372549,0.22549019607843138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0
FALSE,"Our modules offer flexible adaptation playlists that cater not merely toward the needs of the consumer, but also the demands of the retailer.",FALSE,141.0,23.0,5.086956521739131,10.0,0.8260869565217391,0.43478260869565216,0.0,0.008547008547008548,0.014184397163120567,0.15602836879432624,0.0,0.1702127659574468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0
TRUE,"Pack lunches versus school lunch menus vary by campus so students are comparing both offerings to inform their purchasingdec obre magretvon l'orange, poularde, foie gras, pate de campagne, pate de canard, confit de canard, sausages de campagne, boudin noir, andouillette, tournedos de boeuf, cassoulet, rillettes, terrine de campagne, and more.",TRUE,344.0,50.0,5.62,13.0,0.82,0.1,0.0,0.0035714285714285713,0.0436046511627907,0.14244186046511628,0.0,0.18604651162790697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0
FALSE,We all instantly remember the feeling which turns pops up within the cash area of our pockets whenever we see a shiny new item.,FALSE,127.0,24.0,4.291666666666667,9.0,0.9166666666666666,0.3333333333333333,0.0,0.009708737864077669,0.007874015748031496,0.18110236220472442,0.0,0.1889763779527559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0
FALSE,"In an ideal response: ASS or A*)

I read some of the questions and answers and I must say, there are some really good questions and some really bad ones.",FALSE,153.0,30.0,3.933333333333333,9.0,0.7666666666666667,0.43333333333333335,0.0,0.059322033898305086,0.032679738562091505,0.19607843137254902,0.0,0.22875816993464052,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0
FALSE,"With sleek and modern designs, this eco/residual fashion brand stands-alone in its own category.",FALSE,96.0,16.0,4.9375,8.0,1.0,0.3125,0.0,0.012658227848101266,0.041666666666666664,0.13541666666666666,0.0,0.17708333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0
FALSE,How yummy does this look? For St. Patties: This recipe is from the wonderful Cooking Light magazine.,FALSE,100.0,17.0,4.705882352941177,9.0,0.9411764705882353,0.35294117647058826,0.0,0.0875,0.04,0.16,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.666666666666667
TRUE,"This time round though,’ he gratace mambo jemmes et al. 1999 sexual slavery sexual perils of a world, the new yorker, 2009, and new york.",TRUE,137.0,25.0,4.24,7.0,0.92,0.24,0.058394160583941604,0.01020408163265306,0.043795620437956206,0.17518248175182483,0.0072992700729927005,0.22627737226277372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.5
FALSE,"Those who follow consistent ‘early bird/night’ dietary schedules have higher rates of obesity, diabetes, and heart disease, according to a new study published in the journal Circadian Medicine.",FALSE,193.0,29.0,5.482758620689655,10.0,1.0,0.27586206896551724,0.0,0.018867924528301886,0.025906735751295335,0.13989637305699482,0.010362694300518135,0.17616580310880828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0
FALSE,As little as ten minutes of fresh indoor exercises has proven time again from morning to night.,FALSE,95.0,17.0,4.588235294117647,9.0,0.9411764705882353,0.35294117647058826,0.0,0.01282051282051282,0.010526315789473684,0.16842105263157894,0.0,0.17894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0
TRUE,"For dogs wanting an adventurous start run up that rapples like roller coast. You can decide whether there need to be a weak element regarding your life, or if you're able to afford it, you can buy a new, much more costly one.",TRUE,225.0,43.0,4.1395348837209305,11.0,0.9069767441860465,0.32558139534883723,0.0,0.011299435028248588,0.02666666666666667,0.18666666666666668,0.0,0.21333333333333335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,21.5
FALSE,Quebec’s Best. This chocolate forged bon voyage cookie cutter will satisfy all desert fans.,FALSE,91.0,15.0,5.0,9.0,1.0,0.13333333333333333,0.0,0.04,0.02197802197802198,0.14285714285714285,0.01098901098901099,0.17582417582417584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.5
FALSE,Shardlow School Council has adopted recognissement 3. You started this quiz.,FALSE,76.0,11.0,5.818181818181818,14.0,1.0,0.2727272727272727,0.013157894736842105,0.06349206349206349,0.02631578947368421,0.13157894736842105,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5
TRUE,Also want you healthy enough to go camping lasting for hiv and aids to be avoided. What makes human beings tick.,TRUE,112.0,21.0,4.285714285714286,7.0,0.9523809523809523,0.3333333333333333,0.0,0.022222222222222223,0.017857142857142856,0.17857142857142858,0.0,0.19642857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.5
TRUE,"Next question Lecture 2, ""The Social Networkted Generation Survey)"". The purpose of ""Lecture 1(Mapping one's ego)"" is to understand the role of social media in shaping our identity, and how we present ourselves online.",TRUE,218.0,35.0,4.9714285714285715,10.0,0.8571428571428571,0.3142857142857143,0.009174311926605505,0.05847953216374269,0.05504587155963303,0.15137614678899083,0.0,0.20642201834862386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.5
FALSE,"Unfortunately Pinterest doesn�t physically visit tiny homes, search the online listings or ask for photos, so you�ll have to do that yourself.",FALSE,142.0,24.0,4.833333333333333,13.0,1.0,0.2916666666666667,0.0,0.017241379310344827,0.02112676056338028,0.14788732394366197,0.014084507042253521,0.18309859154929578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0
TRUE,"regularly upgraded technology, wireless devices nowadays disquiet essential characteristic of a high-quality hub. The devices are des of a wide-ranging assortment, which makes them perfect for both personal and commercial use.",TRUE,226.0,33.0,5.757575757575758,14.0,0.9090909090909091,0.30303030303030304,0.0,0.005263157894736842,0.02654867256637168,0.13274336283185842,0.0,0.1592920353982301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.5
FALSE,Financial Technology Startups (FINO remedies this problem. Financial Tech Fintoch Solutions is one of the leading financial technology companies in India.,FALSE,154.0,21.0,6.238095238095238,10.0,0.8571428571428571,0.23809523809523808,0.0,0.0916030534351145,0.01948051948051948,0.12987012987012986,0.0,0.14935064935064934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.5
FALSE,He's a native Kentannelian (that is geographer's snobbish term for a native of Kent) and his great grandfather was the 1st Earl of Kent.,FALSE,136.0,24.0,4.583333333333333,12.0,0.8333333333333334,0.4583333333333333,0.007352941176470588,0.04672897196261682,0.03676470588235294,0.16911764705882354,0.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,1.0,24.0
FALSE,"///"" + System.outFormatter.poetically.format(""A well-stuff wardrobe can increase productivity.",FALSE,94.0,11.0,6.818181818181818,12.0,1.0,0.09090909090909091,0.0,0.04,0.1276595744680851,0.07446808510638298,0.0,0.20212765957446807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.75
FALSE,"These plates will delight buasers' tastes with sophisticated delicacies like creamy risotto and hearty stews, while the plates will appeal to the more adventurous with their unique shapes and patterns.",FALSE,201.0,30.0,5.633333333333334,13.0,0.8333333333333334,0.3333333333333333,0.0,0.005917159763313609,0.014925373134328358,0.14427860696517414,0.0,0.15920398009950248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0
FALSE,"To make informed choices throughout its formulation, we've compiled all sorts popular garden tools and equipment.",FALSE,113.0,16.0,6.0,11.0,1.0,0.1875,0.0,0.010526315789473684,0.02654867256637168,0.13274336283185842,0.0,0.1592920353982301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0
FALSE,"Many feel, as one particular resident commented, 'that it would definitely be an inconvenience for people who have to come to the city centre to shop, and it's going to be a whole lot worse if you've got a lot of people coming in from outside the city centre and not having the opportunity to park here.",FALSE,303.0,57.0,4.245614035087719,13.0,0.7719298245614035,0.43859649122807015,0.0,0.004166666666666667,0.0231023102310231,0.1848184818481848,0.0,0.2079207920792079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0
TRUE,Usually you will allocate the cleaning supply box inches to a semi-closed cabinet with a knife or sliding tray door code across much larger areas than a standard cabinet.,TRUE,170.0,30.0,4.666666666666667,8.0,0.9,0.3,0.0,0.007142857142857143,0.011764705882352941,0.16470588235294117,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0
FALSE,"And don&apos;d hesitate about promising that the party-planner ""had the time of his life.",FALSE,89.0,17.0,4.176470588235294,9.0,0.9411764705882353,0.35294117647058826,0.0,0.014084507042253521,0.056179775280898875,0.14606741573033707,0.0,0.20224719101123595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0
FALSE,wm. After drying off completely targeted what would you share in three short sentences.,FALSE,87.0,14.0,5.142857142857143,10.0,1.0,0.21428571428571427,0.0,0.013888888888888888,0.022988505747126436,0.14942528735632185,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
TRUE,"There's powerful strength hidden in your everyday life that builds up into more than what appears on:
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To Earth
You Found Why I Get Dogs Down To.",TRUE,915.0,205.0,3.4585365853658536,8.0,0.12682926829268293,0.33170731707317075,0.0,0.2669491525423729,0.003278688524590164,0.22295081967213115,0.0,0.2262295081967213,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.318181818181818
FALSE,"Lovely! This sauce is lemon ju
The first day back
I had to go to work, so I took the day off.",FALSE,93.0,22.0,3.1363636363636362,6.0,0.8181818181818182,0.36363636363636365,0.0,0.07246376811594203,0.03225806451612903,0.22580645161290322,0.0,0.25806451612903225,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.5
TRUE,"Also available as range-reared, human shotgunned geese or wild hare—which are all greatly inferior snacks—it's worth the extra effort to get the real deal.",TRUE,155.0,27.0,4.703703703703703,10.0,0.9629629629629629,0.25925925925925924,0.0,0.007936507936507936,0.025806451612903226,0.14838709677419354,0.012903225806451613,0.1870967741935484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0
FALSE,"People often believe they can master various tasks by memorising keys, but this is not true.",FALSE,92.0,16.0,4.6875,10.0,1.0,0.375,0.0,0.013333333333333334,0.021739130434782608,0.16304347826086957,0.0,0.18478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0
FALSE,Family members won a lot of great ceremonies featuring music and dancing. Did you have a favorite memory from your childhood holiday celebrations.,FALSE,146.0,23.0,5.304347826086956,12.0,0.9565217391304348,0.34782608695652173,0.0,0.01639344262295082,0.0136986301369863,0.1506849315068493,0.0,0.1643835616438356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.5
FALSE,"Based exclusively on GPS data, it accents forests for better exploration as much possible.",FALSE,90.0,14.0,5.357142857142857,11.0,1.0,0.2857142857142857,0.0,0.05333333333333334,0.022222222222222223,0.14444444444444443,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
FALSE,"Browse our top storage solutions secured snug & organized, whether keeping your favorite books, magazines, or even your favorite video games.",FALSE,141.0,20.0,5.8,9.0,0.9,0.2,0.0,0.008620689655172414,0.03546099290780142,0.14184397163120568,0.0,0.1773049645390071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0
FALSE,"Sometimes more of goodie stores are available there such that one can have more fun.
I like to visit the arcade games stores as well.",FALSE,133.0,25.0,4.28,9.0,0.92,0.36,0.0,0.018691588785046728,0.015037593984962405,0.18045112781954886,0.0,0.19548872180451127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.5
FALSE,"If a clear explanation of the lesson doesn’t complete the task is completed and all the relevant information is included, the essay may be incomplete.",FALSE,150.0,26.0,4.730769230769231,11.0,0.8461538461538461,0.38461538461538464,0.0,0.008130081300813009,0.013333333333333334,0.16,0.006666666666666667,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0
FALSE,"A global gateway of avenues craning with towering emporodium, a veritable metropolis of towering structures, and a city of towering skyscrapers, New York City is a place that never sleeps.",FALSE,188.0,30.0,5.166666666666667,11.0,0.7333333333333333,0.36666666666666664,0.0,0.025806451612903226,0.02127659574468085,0.15425531914893617,0.0,0.17553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0
FALSE,"If a project fails or suffers lapsethabitually, donat give it up.",FALSE,65.0,11.0,4.818181818181818,16.0,1.0,0.2727272727272727,0.0,0.018867924528301886,0.03076923076923077,0.15384615384615385,0.0,0.18461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
FALSE,It always helps if your practice question set includes past/current year model question papers to help you get a feel for the format and style of questions that could be asked.,FALSE,176.0,32.0,4.5,9.0,0.96875,0.34375,0.0,0.006944444444444444,0.011363636363636364,0.17045454545454544,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0
FALSE,“That kind of stuff disgust —that’s all they see—I have to get that out of them.,FALSE,80.0,18.0,3.3333333333333335,7.0,0.8333333333333334,0.5555555555555556,0.0,0.03333333333333333,0.0125,0.1875,0.05,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0
FALSE,Being mentally strong doesn't require simple activities; it starts with having a strong mindset.,FALSE,96.0,14.0,5.785714285714286,10.0,0.9285714285714286,0.21428571428571427,0.0,0.0125,0.03125,0.13541666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
TRUE,"According, Dr Mark Armit and Guide on Stress at Home , that sunshine, of lose 2 kg, and even lose weight, you need to keep the body and mind relaxed and happy.",TRUE,159.0,31.0,3.935483870967742,9.0,0.8709677419354839,0.3548387096774194,0.006289308176100629,0.05785123966942149,0.03773584905660377,0.1949685534591195,0.0,0.23270440251572327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0
TRUE,"To be heard telling people that they’re wrong is red meat dropping down when you want steak and not hamburger.
There, your turn for a story.",TRUE,140.0,27.0,4.111111111111111,9.0,1.0,0.48148148148148145,0.0,0.018018018018018018,0.02142857142857143,0.17857142857142858,0.007142857142857143,0.20714285714285716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.5
FALSE,"A new rivalry is emerging [… see details ’ post]
NBA.",FALSE,53.0,9.0,4.222222222222222,8.0,1.0,0.2222222222222222,0.0,0.10526315789473684,0.05660377358490566,0.18867924528301888,0.03773584905660377,0.2830188679245283,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5
FALSE,The critical path analysis can help in emphasizing any such delays in progress and ensure possible corrective actions are taken.,FALSE,128.0,20.0,5.4,11.0,0.95,0.25,0.0,0.009259259259259259,0.0078125,0.1484375,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0
