text,true_label,pred_label,pred_prob_TRUE,error_type,confidence,char_length,word_count,unique_word_ratio,avg_word_length,digit_ratio,uppercase_ratio,punctuation_ratio,non_alphanumeric_ratio,newline_count,url_count,repeated_token_count,very_long_token_count,short_sentence_count,long_sentence_count,approx_sentence_count
"🎂 Meanwhile in the US Senate chamber, soon-to-be-formers of ""the Squad"" make various noises and do little to nothing.",TRUE,FALSE,0.22240192093411215,false_negative,0.7775980790658878,117.0,21.0,0.9047619047619048,4.333333333333333,0.0,0.054945054945054944,0.05982905982905983,0.06837606837606838,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"🎉}}

---

I don`t calander problems observed that, but up until by working out an unpleasant woman in the 1920s.",TRUE,FALSE,0.2308660053280093,false_negative,0.7691339946719907,112.0,19.0,1.0,4.315789473684211,0.03571428571428571,0.01282051282051282,0.07142857142857142,0.08035714285714286,4.0,0.0,0.0,0.0,0.0,0.0,3.0
"All their materials also ensure that the repaired devices function similarly to
their undamaved state -- they hardly ever using scraps too.",TRUE,FALSE,0.25497730667191987,false_negative,0.7450226933280801,139.0,21.0,0.9523809523809523,5.476190476190476,0.0,0.008695652173913044,0.02158273381294964,0.02158273381294964,1.0,0.0,1.0,0.0,0.0,0.0,2.0
"- user : ""Where else has this old-school train station design been used""--classic, quaint setting

            ```python
            print(""The old-school train station design has been used in many places.",TRUE,FALSE,0.256711267931206,false_negative,0.743288732068794,205.0,29.0,0.7241379310344828,4.793103448275862,0.0,0.014388489208633094,0.07317073170731707,0.07317073170731707,3.0,0.0,8.0,0.0,1.0,0.0,3.0
"can’t make you examples of those negative things IF I couldn`t perceive it noveles. Can can at best, make you a poor imitation of it.",TRUE,FALSE,0.25692281274952133,false_negative,0.7430771872504787,133.0,27.0,0.7407407407407407,3.8518518518518516,0.0,0.038461538461538464,0.03007518796992481,0.03759398496240601,0.0,0.0,7.0,0.0,0.0,0.0,2.0
"}
user,{}
assistant: 
""That myth is a mare's nest, there is verifiably minuscuoze cuanto vuoi.",TRUE,FALSE,0.25920652744314376,false_negative,0.7407934725568562,94.0,15.0,0.9333333333333333,4.666666666666667,0.0,0.014285714285714285,0.09574468085106383,0.09574468085106383,3.0,0.0,1.0,0.0,2.0,0.0,4.0
"This vacuum defines speed and power and allows heavy duty athletes in my household have a cleaner, stronger and healthier environment to hithock sessions in.",TRUE,FALSE,0.26926174295112404,false_negative,0.730738257048876,157.0,25.0,0.88,5.24,0.0,0.007633587786259542,0.012738853503184714,0.012738853503184714,0.0,0.0,3.0,0.0,0.0,1.0,1.0
"centígedes,
I'll pureé vegetables now so I an have some finishing coursework to onez L. I'm not too sure.",TRUE,FALSE,0.269926008937819,false_negative,0.730073991062181,105.0,21.0,0.9047619047619048,3.9047619047619047,0.0,0.04878048780487805,0.047619047619047616,0.047619047619047616,1.0,0.0,2.0,0.0,2.0,0.0,3.0
"A few smoke circles rise up to signify valleys of homesailors, while distant mountains present just a hint hidden harbor beckon.",TRUE,FALSE,0.2758593211197104,false_negative,0.7241406788802895,128.0,21.0,0.9523809523809523,5.0476190476190474,0.0,0.009433962264150943,0.015625,0.015625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"}

Answer link ||
This is a good question to perhaps start grumpy pants off is or not. The answer structure is as important. The question structure is important.",TRUE,FALSE,0.2783964350948077,false_negative,0.7216035649051923,161.0,27.0,0.7037037037037037,4.666666666666667,0.0,0.031746031746031744,0.037267080745341616,0.037267080745341616,3.0,0.0,8.0,0.0,2.0,0.0,5.0
"My hope gave my heart a chance to sing trombones. Turned my heart like a kaleidocope. 
And cut wide and long like a piece of rope.",TRUE,FALSE,0.2823239410221464,false_negative,0.7176760589778536,130.0,26.0,0.7307692307692307,3.8846153846153846,0.0,0.0297029702970297,0.023076923076923078,0.023076923076923078,1.0,0.0,7.0,0.0,0.0,0.0,3.0
"Using fine scissors specifically recommended but a standard shoeshask or pet clip won't hurt), or even a pair of fingering nail sheaves.",TRUE,FALSE,0.28262457545345315,false_negative,0.7173754245465469,136.0,23.0,0.9130434782608695,4.826086956521739,0.0,0.009009009009009009,0.029411764705882353,0.029411764705882353,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"At certain temperatures the roast enhances specific coffee twigs that build flavors that complement the deep, chocolatey, rich; and creamy, buttery, nutty notes of the coffee.",TRUE,FALSE,0.28680863596581624,false_negative,0.7131913640341838,175.0,26.0,0.8461538461538461,5.538461538461538,0.0,0.006944444444444444,0.03428571428571429,0.03428571428571429,0.0,0.0,4.0,0.0,0.0,1.0,1.0
"Whether its seasoned stuffing crowned with marsh bits or traditional cherries, the stuffing is heralded & loved by ad1apers young & old.",TRUE,FALSE,0.29534001911866886,false_negative,0.7046599808813312,136.0,20.0,0.95,5.55,0.007352941176470588,0.00909090909090909,0.029411764705882353,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"ematic devices which are manufactured for specialized coding as requirements.
How to Identify a Perfect Essay Tour doesnella?",TRUE,FALSE,0.3010123479514264,false_negative,0.6989876520485736,125.0,18.0,1.0,5.888888888888889,0.0,0.04716981132075472,0.016,0.016,1.0,0.0,0.0,0.0,0.0,0.0,2.0
"Here&apos...

Rochelle is expecting material from Washington he has sent, and included John’s letter any need is granted, and I will be glad to hear from you.",TRUE,FALSE,0.3015219673873681,false_negative,0.6984780326126319,158.0,29.0,0.896551724137931,4.241379310344827,0.0,0.04065040650406504,0.04430379746835443,0.05063291139240506,2.0,0.0,3.0,0.0,1.0,1.0,2.0
"Как аутор а комику герова из Tarzan, а то и спорно Туга Ніедор. А наша босса Туга не вдається до нас.",TRUE,FALSE,0.30312697776505104,false_negative,0.696873022234949,101.0,21.0,0.8571428571428571,3.7142857142857144,0.0,0.07692307692307693,0.0297029702970297,0.0297029702970297,0.0,0.0,3.0,0.0,0.0,0.0,2.0
"With younger members in your network staying in classrooms highly, I wander if you have been able observe great changes in comprehension and high academic achievement.",TRUE,FALSE,0.313284165939353,false_negative,0.686715834060647,167.0,26.0,0.9230769230769231,5.384615384615385,0.0,0.014285714285714285,0.011976047904191617,0.011976047904191617,0.0,0.0,2.0,0.0,0.0,1.0,1.0
14 Teams of twelve players with infantry and riding abilities have entered combat in eight regions to secure $1MN prize money.,TRUE,FALSE,0.3200774473332228,false_negative,0.6799225526667771,126.0,21.0,1.0,4.9523809523809526,0.023809523809523808,0.0297029702970297,0.015873015873015872,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"With only moderate sunshine peaks throughout an AZ afternoon.
Fortunately, we’re not afraid of a light drinc kaug.",TRUE,FALSE,0.323923638505125,false_negative,0.676076361494875,114.0,19.0,1.0,4.894736842105263,0.0,0.043010752688172046,0.02631578947368421,0.03508771929824561,1.0,0.0,0.0,0.0,0.0,0.0,2.0
"[DECODE ERROR] - The value for the ""decode"" parameter of the ""decode"" function is not valid.",TRUE,FALSE,0.32570865641258856,false_negative,0.6742913435874114,92.0,15.0,0.7333333333333333,4.6,0.0,0.17391304347826086,0.08695652173913043,0.08695652173913043,0.0,0.0,4.0,0.0,0.0,0.0,1.0
"According, Dr Mark Armit and Guide on Stress at Home , that sunshine, of lose 2 kg, and even lose weight, you need to keep the body and mind relaxed and happy.",TRUE,FALSE,0.3258652893931787,false_negative,0.6741347106068213,159.0,31.0,0.8709677419354839,3.935483870967742,0.006289308176100629,0.05785123966942149,0.03773584905660377,0.03773584905660377,0.0,0.0,4.0,0.0,0.0,1.0,1.0
"Not limited by quality of work produced as is often modelled in professional environments, each assignment is designed appropriately cognznt of your educational level.",TRUE,FALSE,0.33629864592083974,false_negative,0.6637013540791603,167.0,24.0,0.9166666666666666,5.916666666666667,0.0,0.007042253521126761,0.011976047904191617,0.011976047904191617,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"Your bicycles are milled, welded or fold-bicion and bent, meaning that cranks underneath this bicycle … I bought this bike for $350, and I am very happy with it.",TRUE,FALSE,0.3386464942322137,false_negative,0.6613535057677863,161.0,29.0,0.896551724137931,4.344827586206897,0.018633540372670808,0.024390243902439025,0.037267080745341616,0.043478260869565216,0.0,0.0,3.0,0.0,0.0,1.0,1.0
"A winter proposal in the midst could occasionally make dreams materialize, as it did twelve beeps are allowed after '' and before ''.",TRUE,FALSE,0.3511496746019851,false_negative,0.6488503253980149,133.0,21.0,1.0,5.0,0.0,0.009523809523809525,0.045112781954887216,0.045112781954887216,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Period,” Whirliging read from Burnell's letter she had got.
The exasperassed wife resigned: ""I'm tired of talking about it.",TRUE,FALSE,0.35246283177900245,false_negative,0.6475371682209976,123.0,21.0,1.0,4.619047619047619,0.0,0.05154639175257732,0.056910569105691054,0.06504065040650407,1.0,0.0,0.0,0.0,0.0,0.0,2.0
"BoJack Boles, president UNCLE FOODCO LLC, of the Charleston Grain Company, said increased PSCO business has been a boon to his company.",TRUE,FALSE,0.3529600611515083,false_negative,0.6470399388484918,135.0,22.0,0.9545454545454546,5.0,0.0,0.21818181818181817,0.02962962962962963,0.02962962962962963,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"This sounds liked based loosely on the premise of a continuity error/cmissunder/plot pit what if story setting, working towards the end of the series.",TRUE,FALSE,0.356239713591644,false_negative,0.643760286408356,150.0,26.0,0.8846153846153846,4.730769230769231,0.0,0.008130081300813009,0.02666666666666667,0.02666666666666667,0.0,0.0,3.0,0.0,0.0,1.0,1.0
"If Amaris were going for three, maybe business, luxury hotel and casino next Saturday night in the port and heading inland, you’d be better off taking the train.",TRUE,FALSE,0.3616158536169791,false_negative,0.6383841463830209,161.0,29.0,0.9310344827586207,4.448275862068965,0.0,0.023255813953488372,0.024844720496894408,0.031055900621118012,0.0,0.0,2.0,0.0,0.0,1.0,1.0
"COLLECTION PIZZA IS BACK!

$
•
Are you sure I'm stupid or did tony sopr & before grandpa died.",TRUE,FALSE,0.3647364919777795,false_negative,0.6352635080222204,94.0,17.0,1.0,4.0588235294117645,0.0,0.3333333333333333,0.05319148936170213,0.06382978723404255,4.0,0.0,0.0,0.0,1.0,0.0,4.0
"“

Now it couldn't take pins to load them. The question needs to be such what alternatives are appropriate to use in different scenarios.",TRUE,FALSE,0.38830373652724004,false_negative,0.61169626347276,137.0,24.0,0.9166666666666666,4.541666666666667,0.0,0.01834862385321101,0.021897810218978103,0.029197080291970802,2.0,0.0,2.0,0.0,0.0,0.0,3.0
"Vacation/Weekend of relaxation
Comment on idea 13 - Here's extra cash for car payments via this..
Extra Cash for Car Payments - Here's How to Get It.",TRUE,FALSE,0.39522732638512303,false_negative,0.604772673614877,149.0,28.0,0.75,4.107142857142857,0.013422818791946308,0.10619469026548672,0.053691275167785234,0.053691275167785234,2.0,0.0,7.0,0.0,1.0,0.0,3.0
"SCSI architecture refers to certain features included High data dependent technology, high level of fit between between primary and between nonparallel data transfer.",TRUE,FALSE,0.4000453136808956,false_negative,0.5999546863191044,166.0,23.0,0.8260869565217391,6.173913043478261,0.0,0.035211267605633804,0.012048192771084338,0.012048192771084338,0.0,0.0,4.0,0.0,0.0,0.0,1.0
"Animal hair mascara is available as a fun add onto shampooing clips. Our salon serves dogs well, duex up de force.",TRUE,FALSE,0.40372628285018486,false_negative,0.5962737171498151,114.0,21.0,1.0,4.333333333333333,0.0,0.02197802197802198,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Here 3-D visual scanners capture information untapped long been available in 3DIC's portfolio' and reinvisions key process flows.,TRUE,FALSE,0.4042280648109676,false_negative,0.5957719351890324,129.0,20.0,1.0,5.4,0.015503875968992248,0.04716981132075472,0.031007751937984496,0.031007751937984496,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"deviceId from its current display, I advise to rethink that idea, go for standard display or some other creative permanent installation out of glass or metal.",TRUE,FALSE,0.41390202620497485,false_negative,0.5860979737950252,158.0,26.0,0.9230769230769231,5.0,0.0,0.015384615384615385,0.0189873417721519,0.0189873417721519,0.0,0.0,2.0,0.0,0.0,1.0,1.0
"One particular highlight very close to his mom Katy Perry loves won’t even be viewed by her. She might point by pointing to it, but she won’t view it.",TRUE,FALSE,0.41454908738381396,false_negative,0.585450912616186,150.0,31.0,0.8064516129032258,3.774193548387097,0.0,0.03418803418803419,0.02,0.03333333333333333,0.0,0.0,6.0,0.0,0.0,0.0,2.0
"Currently with fewer public models, more charged points specified by policy. More public traders are signing contracts with chargemy who are providing the software for the service.",TRUE,FALSE,0.4186291849674093,false_negative,0.5813708150325907,180.0,27.0,0.8148148148148148,5.592592592592593,0.0,0.013245033112582781,0.016666666666666666,0.016666666666666666,0.0,0.0,5.0,0.0,0.0,0.0,2.0
"It could revive even the dud’s romantic spark positively!
Have been out for nature walk and meditation, should stick following the routine for a while, I guess.",TRUE,FALSE,0.42026746324441994,false_negative,0.5797325367555801,160.0,28.0,0.9285714285714286,4.607142857142857,0.0,0.023255813953488372,0.025,0.03125,1.0,0.0,2.0,0.0,0.0,0.0,2.0
"Mindtree wanted each of six DIY gardens brought it all together–the low-michelada, pure you heard that correctly–a drink that’s half beer, half tomato juice.",TRUE,FALSE,0.42230174733926,false_negative,0.5776982526607399,157.0,28.0,0.9285714285714286,4.535714285714286,0.0,0.031496062992125984,0.025477707006369428,0.044585987261146494,0.0,0.0,2.0,0.0,0.0,1.0,1.0
"From crisp polper (a white filican fish whizz past me.

I gave the mirror screen another puzzled try.
“Your name,” I said.",TRUE,FALSE,0.42491483107099953,false_negative,0.5750851689290004,122.0,22.0,0.9545454545454546,4.2272727272727275,0.0,0.043010752688172046,0.040983606557377046,0.05737704918032787,3.0,0.0,1.0,0.0,1.0,0.0,3.0
"Featuring USB COMPATIBILITY for easy charging with tablets Apple, computadores portát. 50mm) for easy cable adjustments- The USB charging cable is 1.",TRUE,FALSE,0.4281424258023577,false_negative,0.5718575741976424,149.0,22.0,0.7727272727272727,5.590909090909091,0.020134228187919462,0.18333333333333332,0.03355704697986577,0.03355704697986577,0.0,0.0,5.0,0.0,0.0,0.0,2.0
"Transcribed trains may be silent[5++] horns and distant wheds, get on board hey look adults, knees bent, and I'm sure you'll get the picture.",TRUE,FALSE,0.42835748403325774,false_negative,0.5716425159667422,141.0,27.0,0.9259259259259259,4.0,0.0070921985815602835,0.018691588785046728,0.07092198581560284,0.07092198581560284,0.0,0.0,2.0,0.0,0.0,1.0,1.0
"Anybody else booked to go away?
Fox News @ the Movies
""Fox News interviewed Sharon Osbias son Louis Osbia, about his new movie, The Hangover.",TRUE,FALSE,0.44001314330309127,false_negative,0.5599868566969087,141.0,24.0,0.875,4.625,0.0,0.10810810810810811,0.0425531914893617,0.0425531914893617,2.0,0.0,3.0,0.0,1.0,0.0,3.0
"At all football stadiums games, we queue for this terrific view. But this time Aston showed us the way privileged into row A.",TRUE,FALSE,0.4400559741722045,false_negative,0.5599440258277955,125.0,23.0,0.9565217391304348,4.3478260869565215,0.0,0.04,0.024,0.024,0.0,0.0,1.0,0.0,0.0,0.0,2.0
"Therefore urban migration does not only cause congestion consequentially limiting on our quality sleep, other factors include the law-stike of the city.",TRUE,FALSE,0.4402044047777362,false_negative,0.5597955952222637,152.0,23.0,0.9565217391304348,5.565217391304348,0.0,0.0078125,0.019736842105263157,0.019736842105263157,0.0,0.0,1.0,1.0,0.0,0.0,1.0
"Even small personal aggressive attacks can create friction brought about disagreements even among friends.

I think welcoming fun and joy speaks abundently of self-confidence.",TRUE,FALSE,0.44367208824185755,false_negative,0.5563279117581424,175.0,25.0,0.96,5.92,0.0,0.013513513513513514,0.017142857142857144,0.017142857142857144,2.0,0.0,1.0,0.0,0.0,0.0,2.0
[DECODE ERROR] - Error decoding the input stream.,TRUE,FALSE,0.4475572359721229,false_negative,0.5524427640278771,49.0,7.0,0.8571428571428571,5.428571428571429,0.0,0.3157894736842105,0.08163265306122448,0.08163265306122448,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"Perhaps opt against anything huge or garailing since typically outdoors gatherings prefer a easier look!

DessERT BUFFERPICKS

1.",TRUE,FALSE,0.4483701088924603,false_negative,0.5516298911075397,129.0,18.0,1.0,6.0,0.007751937984496124,0.14953271028037382,0.015503875968992248,0.015503875968992248,4.0,0.0,0.0,0.0,2.0,0.0,3.0
"Student says: 

Hey professor/chat assistant/animator: 

Amir: sorry for not posting when I missed my chance to do so yesterday.",TRUE,FALSE,0.44938560683796125,false_negative,0.5506143931620388,128.0,21.0,1.0,4.761904761904762,0.0,0.04,0.046875,0.046875,4.0,0.0,0.0,0.0,2.0,0.0,3.0
"Customize as set schedules, reminders of toствos—gifted as a career opportunity. Upon his reading Scripture continually.",TRUE,FALSE,0.4529332177961119,false_negative,0.5470667822038882,120.0,17.0,0.9411764705882353,5.9411764705882355,0.0,0.0297029702970297,0.025,0.03333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,2.0
"Is today a day people submit recipes with starts, definitions and thes ? I really like Ad using myself.",TRUE,FALSE,0.45576735249754624,false_negative,0.5442326475024537,103.0,18.0,1.0,4.555555555555555,0.0,0.036585365853658534,0.02912621359223301,0.02912621359223301,0.0,0.0,0.0,0.0,0.0,0.0,2.0
"Jennifer will sync up her presentation on the current profit says of annual partners, along with budgets allocation for the appropriate groups throughout Utopia.",TRUE,FALSE,0.4594684238539711,false_negative,0.540531576146029,161.0,24.0,0.9583333333333334,5.666666666666667,0.0,0.014705882352941176,0.012422360248447204,0.012422360248447204,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"Dinner also immersing yourself with the view makes complimenting your enjoyable meal experience, and raises it accordingly ever higher quality.</big>
</big>  <big> Dinner also immersing yourself with the view makes complimenting your enjoyable meal experience, and raises it accordingly ever higher quality.",TRUE,FALSE,0.4637170615327993,false_negative,0.5362829384672008,307.0,43.0,0.4883720930232558,5.883720930232558,0.0,0.007905138339920948,0.03908794788273615,0.03908794788273615,1.0,0.0,22.0,0.0,1.0,0.0,3.0
"Scholars would write to each.
Revlon Lipfiller is available in Chubby Pop Scents HERE as Solimo Lip Gloss and HERE as the OG Revlon Lip Gloss.",TRUE,FALSE,0.46528289450346055,false_negative,0.5347171054965394,142.0,26.0,0.8076923076923077,4.423076923076923,0.0,0.19130434782608696,0.014084507042253521,0.014084507042253521,1.0,0.0,5.0,0.0,1.0,0.0,2.0
"Whether personal preferences lean far-drawn toward down-to-vertical or across-the-cliff cleaning systems, few invest well enough in the best cleaning tools.",TRUE,FALSE,0.46559804442247954,false_negative,0.5344019555775205,156.0,25.0,0.92,5.2,0.0,0.007692307692307693,0.04487179487179487,0.04487179487179487,0.0,0.0,2.0,0.0,0.0,1.0,1.0
"Fire officials adjust their strategy in battling the Camp-Fairie Fire Plume in the Columbia River Palisades in Oregon involving more shot, water, and even helicopters to fight the fire.",TRUE,FALSE,0.46657428879505214,false_negative,0.5334257112049479,185.0,30.0,0.8,5.1,0.0,0.058823529411764705,0.021621621621621623,0.021621621621621623,0.0,0.0,6.0,0.0,0.0,1.0,1.0
"For book fans in California USA , The Appeal of Literature released new details along the many benefits of reading they propose by Television and books have been the most popular forms of entertainment for centuries.",TRUE,FALSE,0.47158525943671414,false_negative,0.5284147405632859,216.0,35.0,0.8571428571428571,5.114285714285714,0.0,0.05027932960893855,0.009259259259259259,0.009259259259259259,0.0,0.0,5.0,0.0,0.0,1.0,1.0
"Servlet"">{""userSettings"",[dbo])
19 December Is Raising Venture Capital—and RVSs—key Traits of the New Generation?",TRUE,FALSE,0.4760986703798021,false_negative,0.523901329620198,113.0,17.0,1.0,5.235294117647059,0.017699115044247787,0.14942528735632185,0.08849557522123894,0.10619469026548672,1.0,0.0,0.0,0.0,1.0,0.0,2.0
"Originally planned
Should have been completed a year or calculate the month collection date the next lotteria all it there chance win, the project has been completed in 2015, 4 years after its original planned completion date.",TRUE,FALSE,0.4793877629185531,false_negative,0.5206122370814469,226.0,37.0,0.8378378378378378,5.054054054054054,0.022123893805309734,0.01098901098901099,0.01327433628318584,0.01327433628318584,1.0,0.0,6.0,0.0,1.0,1.0,2.0
"Ln some spots, forecast temperatures as positive for PMO stock, highlighting the promise for the impending growth especially at now that Wall St.",TRUE,FALSE,0.47968323188297074,false_negative,0.5203167681170293,145.0,23.0,0.9130434782608695,5.217391304347826,0.0,0.05,0.020689655172413793,0.020689655172413793,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"Acycloffastigati'ss'] (Figure A-A). Exposure to race has been used previously when studying behavioral effects of testosterone on adult male mice (Beatty, 1979).",TRUE,FALSE,0.4811983003634341,false_negative,0.5188016996365659,161.0,24.0,0.9583333333333334,5.375,0.024844720496894408,0.048,0.06832298136645963,0.06832298136645963,0.0,0.0,1.0,1.0,1.0,0.0,2.0
My nose is usually blind to things downstairs at Loy Nori Mall at the Asian grocery store for a coupon or serious bargained deal.,TRUE,FALSE,0.48228504003379297,false_negative,0.517714959966207,129.0,24.0,0.9583333333333334,4.375,0.0,0.047619047619047616,0.007751937984496124,0.007751937984496124,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"This must ""get up"" from every inhalative, osteopathic, or yogic pose in less time than I can here remember any recovery from a ""fall"" from a ""standing"" position.",TRUE,FALSE,0.48453450366825085,false_negative,0.5154654963317491,161.0,28.0,0.8928571428571429,4.464285714285714,0.0,0.016,0.055900621118012424,0.055900621118012424,0.0,0.0,3.0,0.0,0.0,1.0,1.0
"Socializing, endless access to information on here, geo gps mapping, communicating with others becomes more reasonable list isn t exhaustive, the.",TRUE,FALSE,0.4887882110970017,false_negative,0.5112117889029983,146.0,21.0,1.0,5.761904761904762,0.0,0.008264462809917356,0.03424657534246575,0.03424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Remember not... Blog - 1:00 pm Beware being ""Best Friends or Worst Dystawm ...
I = 4.",TRUE,FALSE,0.4899749056966009,false_negative,0.510025094303399,85.0,15.0,1.0,3.8666666666666667,0.047058823529411764,0.14814814814814814,0.12941176470588237,0.12941176470588237,1.0,0.0,0.0,0.0,2.0,0.0,3.0
What's the upside? It has no downsides-too easy; it doesn't require downtime putting on bevel sprays/masking tape and sanding.,TRUE,FALSE,0.491197748676974,false_negative,0.5088022513230259,126.0,23.0,0.9565217391304348,4.391304347826087,0.0,0.019801980198019802,0.05555555555555555,0.05555555555555555,0.0,0.0,1.0,0.0,1.0,0.0,2.0
"We discover there is always somewhere this side,"" Basedon one not-too-scary myth, if the ghost sees treasure, even a small amount of it, she will become friendly.",TRUE,FALSE,0.4942209430357135,false_negative,0.5057790569642865,162.0,29.0,1.0,4.413793103448276,0.0,0.015625,0.04938271604938271,0.04938271604938271,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"The ideal stepping- stone to get us across to next page without getting trapped by way!
I'm not lops [1 _l_ o _p_ s _p_ ].",TRUE,FALSE,0.499074311819346,false_negative,0.5009256881806541,122.0,26.0,0.9230769230769231,3.5,0.00819672131147541,0.023809523809523808,0.09836065573770492,0.09836065573770492,1.0,0.0,2.0,0.0,0.0,0.0,2.0
"Dry gas reservoir monitoring is utilized teamed along residential yards and rural areas coexisting especially to the southeast by state highways (US 6, US 40, and US 285).",TRUE,FALSE,0.49986914849339603,false_negative,0.500130851506604,171.0,28.0,0.8928571428571429,4.964285714285714,0.03508771929824561,0.05263157894736842,0.029239766081871343,0.029239766081871343,0.0,0.0,3.0,0.0,0.0,1.0,1.0
