text,true_label,oof_pred_label,oof_prob_TRUE,error_type,confidence,char_length,word_count,unique_word_ratio,avg_word_length,digit_ratio,uppercase_ratio,punctuation_ratio,non_alphanumeric_ratio,newline_count,url_count,repeated_token_count,very_long_token_count,short_sentence_count,long_sentence_count,approx_sentence_count
"Contact Certified Canines today to learn solution geared tailored towards individual dogs.

This website and its content are not intended to be used as a substitute for professional dog training or veterinary advice.",FALSE,TRUE,0.8093173303907543,false_positive,0.8093173303907543,216.0,33.0,0.9696969696969697,5.484848484848484,0.0,0.022099447513812154,0.009259259259259259,0.009259259259259259,2.0,0.0,1.0,0.0,0.0,0.0,2.0
"As anyone would tell til diet is key to gaining weight muscles. I'm not saying you should go out and eat fast food every day, but it's okay to indulge every once in a while.",FALSE,TRUE,0.8085457510101008,false_positive,0.8085457510101008,173.0,37.0,0.9459459459459459,3.6216216216216215,0.0,0.014925373134328358,0.028901734104046242,0.028901734104046242,0.0,0.0,2.0,0.0,0.0,1.0,2.0
"Oh what a glorious blaze his light did bring! 8. The poem ""The Road Not Taken"" by Robert Frost is a poem that has been interpreted in many different ways.",FALSE,TRUE,0.8078466895276969,false_positive,0.8078466895276969,154.0,30.0,0.9,4.0,0.006493506493506494,0.06722689075630252,0.032467532467532464,0.032467532467532464,0.0,0.0,3.0,0.0,1.0,0.0,3.0
"Everyone’s input valuable so be ready to pitch your opinions regarding task assignments. I believe that when I have the chance to talk about my work with my peers, I can get a more diverse perspective about the project.",FALSE,TRUE,0.8078301538445558,false_positive,0.8078301538445558,219.0,40.0,0.85,4.425,0.0,0.022598870056497175,0.0136986301369863,0.0182648401826484,0.0,0.0,6.0,0.0,0.0,1.0,2.0
"Colonel: ""Good afternoon!"" During evaluation phase of the marketing process individuals will be asked to provide a brief introduction of themselves, discuss the challenges they have faced in their current role, and provide examples of their successes in the role.",FALSE,TRUE,0.8075585876642601,false_positive,0.8075585876642601,263.0,40.0,0.8,5.425,0.0,0.013824884792626729,0.026615969581749048,0.026615969581749048,0.0,0.0,8.0,0.0,1.0,1.0,2.0
"zę)

i understand the concept, stranger! what is weather there are several phenomena that we can observe in the atmosphere, but the term ""weather"" usually refers only to the day-to-day changes in temperature, humidity, cloudiness, wind, and precipitation.",FALSE,TRUE,0.8064695097746808,false_positive,0.8064695097746808,255.0,40.0,0.825,5.1,0.0,0.0,0.050980392156862744,0.050980392156862744,2.0,0.0,7.0,0.0,2.0,1.0,3.0
"Some like just sitting on soft rubber they can't see what could happen. The first time I went to a party at my friend's house, I was so nervous that I thought I was going to die.",FALSE,TRUE,0.8059560957413267,false_positive,0.8059560957413267,178.0,39.0,0.8717948717948718,3.5128205128205128,0.0,0.043795620437956206,0.028089887640449437,0.028089887640449437,0.0,0.0,5.0,0.0,0.0,1.0,2.0
"Based around statistics and facts acquired only found in reliable academic journals with the help of the internet, write a detailed report in APA format, using at least 10 credible sources, on the positive and negative impacts of social media on mental health.",FALSE,TRUE,0.8050869714326773,false_positive,0.8050869714326773,260.0,43.0,0.8604651162790697,4.976744186046512,0.007692307692307693,0.018867924528301886,0.015384615384615385,0.015384615384615385,0.0,0.0,6.0,0.0,0.0,1.0,1.0
"Here is shown a portable solar kick jeep tail light. This headtorch has a strong and durable design, equipped with high-quality LED lights, which can provide a bright and clear illumination at night.",FALSE,TRUE,0.8028430764686192,false_positive,0.8028430764686192,199.0,34.0,0.9117647058823529,4.764705882352941,0.0,0.030864197530864196,0.02512562814070352,0.02512562814070352,0.0,0.0,3.0,0.0,0.0,0.0,2.0
"How one man used meaningful work experiences to address feelings from his recent cancer diagnosis: ""I didn't want to be defined by cancer""
In May 2018, the author was diagnosed with cancer.",FALSE,TRUE,0.8017423542749995,false_positive,0.8017423542749995,189.0,33.0,0.9090909090909091,4.606060606060606,0.021164021164021163,0.02702702702702703,0.031746031746031744,0.031746031746031744,1.0,0.0,3.0,0.0,0.0,0.0,2.0
"These types are often gentle hum sûrede or micellar like products(like the Cetaphil Gentle Skin Cleanser), which don't strip your skin of its natural oils but are still effective at removing dirt and makeup.",FALSE,TRUE,0.8007818936003512,false_positive,0.8007818936003512,207.0,36.0,0.8888888888888888,4.694444444444445,0.0,0.029585798816568046,0.024154589371980676,0.024154589371980676,0.0,0.0,4.0,0.0,0.0,1.0,1.0
However further research may reveal automated assembly tools that could better support. I would rather have a few more examples to choose from than having to settle for a single option.,FALSE,TRUE,0.8007439268173481,false_positive,0.8007439268173481,185.0,31.0,0.9354838709677419,4.935483870967742,0.0,0.013071895424836602,0.010810810810810811,0.010810810810810811,0.0,0.0,2.0,0.0,0.0,0.0,2.0
"There also specific design parameters [1–3]: 

- Refrigerating Temperature Difference 
- Refrigerant Temperature Difference 
- Refrigerant Flow Rate 
- Refrigerant Temperature 
- Refrigeration Capacity 

The refrigerating temperature difference is the temperature difference between the refrigerant temperature and the air temperature.",FALSE,TRUE,0.8002602175283886,false_positive,0.8002602175283886,335.0,36.0,0.5555555555555556,7.722222222222222,0.005970149253731343,0.05434782608695652,0.026865671641791045,0.029850746268656716,8.0,0.0,16.0,0.0,5.0,0.0,7.0
"A nice and interesting topic alike always. Thanks. Yes “friendships” are very special, it’s the people you choose to be with that makes them special.",FALSE,TRUE,0.7996170656146021,false_positive,0.7996170656146021,149.0,26.0,0.9615384615384616,4.538461538461538,0.0,0.025423728813559324,0.026845637583892617,0.04697986577181208,0.0,0.0,1.0,0.0,1.0,0.0,3.0
"Check road conditions, and safeguard rules and regulations in different parts exist. If you are traveling by car, you must carry a valid driver’s license, car insurance, and proof of ownership.",FALSE,TRUE,0.7985842271699531,false_positive,0.7985842271699531,193.0,32.0,0.875,4.875,0.0,0.01282051282051282,0.031088082901554404,0.03626943005181347,0.0,0.0,4.0,0.0,0.0,0.0,2.0
"As every successful individual wants,"" said Ms.
Maltby.
""We will also be launching a new version of our online platform, which will be more user-friendly and easy to navigate, with a greater focus on social media.",FALSE,TRUE,0.7952582385417158,false_positive,0.7952582385417158,213.0,37.0,0.918918918918919,4.5675675675675675,0.0,0.023668639053254437,0.04225352112676056,0.04225352112676056,2.0,0.0,3.0,0.0,1.0,1.0,3.0
":) 

I think Nonamedude has made a brilliant start in identifying some very interesting potential applications for this technology, and it's great to see that others are already exploring similar ideas.",FALSE,TRUE,0.794599793257572,false_positive,0.794599793257572,202.0,31.0,1.0,5.32258064516129,0.0,0.012121212121212121,0.024752475247524754,0.024752475247524754,2.0,0.0,0.0,0.0,0.0,1.0,2.0
"When morning becomes a wolf came with a new haircut. What had happened to his hair, she wondered, as she watched him walk towards her in the dim light of the kitchen.",FALSE,TRUE,0.7945024468200835,false_positive,0.7945024468200835,166.0,32.0,0.90625,4.09375,0.0,0.015267175572519083,0.024096385542168676,0.024096385542168676,0.0,0.0,3.0,0.0,0.0,0.0,2.0
"Loki is such inspiration. Love his limitless creativity with his fashion outfits"", ""I'm so glad that we have the ability to express ourselves through fashion, and I'm grateful for the opportunity to show my creativity through the outfits I wear.",FALSE,TRUE,0.7943055670355536,false_positive,0.7943055670355536,245.0,42.0,0.7380952380952381,4.714285714285714,0.0,0.025252525252525252,0.0326530612244898,0.0326530612244898,0.0,0.0,11.0,0.0,1.0,1.0,2.0
"However you don�t want automated process to spend too time in this. Usually, garbage collection is run after a certain number of objects have been created.",FALSE,TRUE,0.7942037576211146,false_positive,0.7942037576211146,155.0,27.0,1.0,4.666666666666667,0.0,0.015873015873015872,0.01935483870967742,0.025806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,2.0
"Based
on available research about various communities, thereforth, measures such a
community engagement, volunteerism, and social connections have been found to be associated with higher levels of happiness and well-being.",FALSE,TRUE,0.7921743930627991,false_positive,0.7921743930627991,222.0,31.0,0.967741935483871,6.032258064516129,0.0,0.0053475935828877,0.02702702702702703,0.02702702702702703,2.0,0.0,1.0,0.0,1.0,0.0,3.0
"Is one more desirable for travelers thanks so very. First time you visit, you can choose from a variety of different types of accommodations depending on your budget, including luxury hotels, apartments, vacation rentals, and more.",FALSE,TRUE,0.7917488008728336,false_positive,0.7917488008728336,231.0,36.0,0.9166666666666666,5.25,0.0,0.010582010582010581,0.030303030303030304,0.030303030303030304,0.0,0.0,3.0,0.0,0.0,1.0,2.0
"Do this promptly before the test occurs.The Canadian government offers several scholarships, under the Canada student visa program, to students who are accepted into a Canadian educational institution.",FALSE,TRUE,0.7898934570529562,false_positive,0.7898934570529562,201.0,29.0,0.896551724137931,5.862068965517241,0.0,0.029411764705882353,0.01990049751243781,0.01990049751243781,0.0,0.0,3.0,0.0,0.0,0.0,2.0
"You will mainly work on options over telephone or online support chats.
As a Customer Service Representative, you will be responsible for responding to customer inquiries and resolving issues in a timely manner.",FALSE,TRUE,0.7895860983390385,false_positive,0.7895860983390385,211.0,33.0,0.8787878787878788,5.333333333333333,0.0,0.028409090909090908,0.014218009478672985,0.014218009478672985,1.0,0.0,4.0,0.0,0.0,0.0,2.0
"And that's precisely where Brand Velocity comes into play as your go-in marketing representative.
We will help you build a strong, effective online presence and create a marketing strategy that gets you noticed by your target audience.",FALSE,TRUE,0.7887845713219039,false_positive,0.7887845713219039,235.0,39.0,0.8461538461538461,4.9743589743589745,0.0,0.020618556701030927,0.02127659574468085,0.02127659574468085,1.0,0.0,6.0,0.0,0.0,0.0,2.0
"Hereinafter “strength” terms will be used for the purpose.
My past strength workouts consisted of 3-4 sets of 8-12 reps with moderate weight, but I would like to increase the intensity of my workouts by adding more weight.",FALSE,TRUE,0.7882984271487992,false_positive,0.7882984271487992,222.0,40.0,0.825,4.45,0.02252252252252252,0.017341040462427744,0.02252252252252252,0.03153153153153153,1.0,0.0,7.0,0.0,0.0,1.0,2.0
"When things are going well, and experiencing firsthand the emotions involved in making art—this is a great time to reflect on what you’ve learned about yourself through your art, and to think about how you want to continue growing as an artist.",FALSE,TRUE,0.7874158647603912,false_positive,0.7874158647603912,244.0,44.0,0.8636363636363636,4.5,0.0,0.005050505050505051,0.012295081967213115,0.020491803278688523,0.0,0.0,6.0,0.0,0.0,1.0,1.0
"}
        if (user.value.trim.toLowerCase() < ""xiii.-"") { // check if user input is valid
            throw new Error(""Invalid user input.",FALSE,TRUE,0.785782417782057,false_positive,0.785782417782057,138.0,18.0,0.7777777777777778,4.555555555555555,0.0,0.04878048780487805,0.13768115942028986,0.13768115942028986,2.0,0.0,4.0,0.0,4.0,0.0,7.0
"It literally takes just seconds.YEP, it really really does! Your audience will be amazed at how you can whip up a delicious dessert in no time at all.",FALSE,TRUE,0.7850378973262561,false_positive,0.7850378973262561,150.0,29.0,0.896551724137931,4.103448275862069,0.0,0.04201680672268908,0.02666666666666667,0.02666666666666667,0.0,0.0,3.0,0.0,2.0,0.0,3.0
"Inviting a speaker quickly advanced that pervades that. It’d also be a great idea to have a couple of other speakers lined up to speak on the same subject, so you have a backup in case the first speaker isn’t able to make it.",FALSE,TRUE,0.7834141575360364,false_positive,0.7834141575360364,225.0,46.0,0.782608695652174,3.847826086956522,0.0,0.011299435028248588,0.013333333333333334,0.022222222222222223,0.0,0.0,10.0,0.0,0.0,1.0,2.0
You invest a considerable amount of cash receiving the premium quality of this item. It is formulated in such an easy way that it does not require any special skills to use.,FALSE,TRUE,0.782712082596691,false_positive,0.782712082596691,173.0,32.0,0.9375,4.375,0.0,0.014285714285714285,0.011560693641618497,0.011560693641618497,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Using latest RFID tracking device it checks the inventory on a constant and frequent rate. This system helps to reduce the stock outflow and improves the overall productivity of the business.,FALSE,TRUE,0.7784830421765971,false_positive,0.7784830421765971,191.0,31.0,0.8709677419354839,5.129032258064516,0.0,0.03773584905660377,0.010471204188481676,0.010471204188481676,0.0,0.0,4.0,0.0,0.0,0.0,2.0
"Based off human and environmental metabolic research of various nutrients – not just the macronutrients, but micronutrients too – the following is a list of foods that should be considered when planning out meals to ensure a balanced diet.",FALSE,TRUE,0.7783181754935087,false_positive,0.7783181754935087,239.0,37.0,0.918918918918919,5.324324324324325,0.0,0.005076142131979695,0.008368200836820083,0.016736401673640166,0.0,0.0,3.0,0.0,0.0,1.0,1.0
"Packing tools such oil-responsive twin-tube shock, car-specific upper ball joints and a heavy-duty skid plate, the 2019 Ram 1500 has been engineered to better withstand the rigors of off-road use.",FALSE,TRUE,0.7760181791879001,false_positive,0.7760181791879001,196.0,35.0,0.9714285714285714,4.542857142857143,0.04081632653061224,0.013245033112582781,0.04081632653061224,0.04081632653061224,0.0,0.0,1.0,0.0,0.0,1.0,1.0
By continuing to explore different courses continues to enhance the sense satisfaction system. It’s a good idea to have a list of your favorite things to do and your preferred type of music or movie.,FALSE,TRUE,0.775869707051637,false_positive,0.775869707051637,199.0,36.0,0.8333333333333334,4.5,0.0,0.012345679012345678,0.010050251256281407,0.01507537688442211,0.0,0.0,6.0,0.0,0.0,0.0,2.0
"From December 27 throughout-the-week highlights, this category will be an excellent place to find the best deals on holiday travel, and we’ll be highlighting the most popular destinations for each day of the week.",FALSE,TRUE,0.7758313273300732,false_positive,0.7758313273300732,213.0,37.0,0.8648648648648649,4.702702702702703,0.009389671361502348,0.011627906976744186,0.023474178403755867,0.028169014084507043,0.0,0.0,5.0,0.0,0.0,1.0,1.0
"Incumbus’ rising virtual reality technology allows visitors in nearby cities to step into the future of retail
Incumbus is a digital agency that specializes in the creation of immersive experiences for brands and retailers.",FALSE,TRUE,0.7752267443925817,false_positive,0.7752267443925817,223.0,34.0,0.8823529411764706,5.529411764705882,0.0,0.010638297872340425,0.004484304932735426,0.008968609865470852,1.0,0.0,4.0,0.0,0.0,0.0,2.0
"Starting on Alexie's right temple this time out, they worked in small, discrete chunks. That way, they could monitor the tumor's response without damaging the surrounding brain tissue.",FALSE,TRUE,0.7743707710511035,false_positive,0.7743707710511035,184.0,30.0,0.9,5.0,0.0,0.02,0.03804347826086957,0.03804347826086957,0.0,0.0,3.0,0.0,0.0,0.0,2.0
"While early applications like IP-equipped consumer electronics and industrial automation have proven these protocols, the next generation of protocols is expected to be more advanced in terms of their ability to operate in a variety of environments and support more types of devices.",FALSE,TRUE,0.7715656193887783,false_positive,0.7715656193887783,283.0,44.0,0.8181818181818182,5.409090909090909,0.0,0.012605042016806723,0.01060070671378092,0.01060070671378092,0.0,0.0,8.0,0.0,0.0,1.0,1.0
"](wot)

[perhaps surprisingly- and as has long been noted about incipts and their cognates, they are often the least
frequently used forms in the language- the verb _wot_ is in fact more common than _wist_ in Old English poetry.",FALSE,TRUE,0.7680732952431345,false_positive,0.7680732952431345,228.0,39.0,0.8717948717948718,4.641025641025641,0.0,0.011299435028248588,0.05263157894736842,0.05263157894736842,3.0,0.0,5.0,0.0,1.0,0.0,3.0
Here’s Jim Tonna Memorial Tip Sheet 4th down conversion percentages (201). The Vikings are 3-1 ATS in their last four games and 0-4 ATS in their last four divisional games.,FALSE,TRUE,0.7670808912256755,false_positive,0.7670808912256755,172.0,33.0,0.8181818181818182,4.121212121212121,0.046511627906976744,0.109375,0.03488372093023256,0.040697674418604654,0.0,0.0,6.0,0.0,0.0,0.0,2.0
"So the first one is my healthy food step. You're constantly being told throughout life to eat healthy, but I feel like that's easier said than done.",FALSE,TRUE,0.7666590627137216,false_positive,0.7666590627137216,148.0,29.0,0.9655172413793104,4.0344827586206895,0.0,0.02564102564102564,0.033783783783783786,0.033783783783783786,0.0,0.0,1.0,0.0,0.0,0.0,2.0
"Families meet here every Friday amid flags and bunting on Flag Rusing Friday evenings. The idea behind it is to make it easy for families to meet up with friends, have fun and enjoy the outdoors.",FALSE,TRUE,0.7653185050341057,false_positive,0.7653185050341057,195.0,36.0,0.8055555555555556,4.361111111111111,0.0,0.03821656050955414,0.015384615384615385,0.015384615384615385,0.0,0.0,7.0,0.0,0.0,0.0,2.0
"introduces an issue with the word policies Tailgate. 9. ""He was a great guy,"" said fellow Republican Bob Dole, who served with Lott in the Senate.",FALSE,TRUE,0.7644416510856733,false_positive,0.7644416510856733,146.0,26.0,0.9230769230769231,4.384615384615385,0.00684931506849315,0.061946902654867256,0.04794520547945205,0.04794520547945205,0.0,0.0,2.0,0.0,1.0,0.0,3.0
"From white noise level modelling to the use multiple band amplification, our engineers have developed a sophisticated algorithm that effectively eliminates interference and distortion from the audio signal.",FALSE,TRUE,0.7640616770250396,false_positive,0.7640616770250396,206.0,28.0,0.9285714285714286,6.321428571428571,0.0,0.005649717514124294,0.009708737864077669,0.009708737864077669,0.0,0.0,2.0,0.0,0.0,1.0,1.0
"Aren
t users friendly expect enquire to the service product. The product was developed by a team of researchers, scientists, and engineers from around the world, including the University of California San Francisco, the University of Washington, and the University of Maryland.",FALSE,TRUE,0.7618419873281107,false_positive,0.7618419873281107,277.0,42.0,0.7142857142857143,5.4523809523809526,0.0,0.043668122270742356,0.02527075812274368,0.02527075812274368,1.0,0.0,12.0,0.0,1.0,1.0,3.0
"Lerch Early, LLC.
Dictators, such as Muamar Mohammed Gadaffi, Saddam Hussein, and Kim Jong Il, have historically used their military and police forces as instruments of terror against their own people.",FALSE,TRUE,0.7603798469402653,false_positive,0.7603798469402653,201.0,31.0,0.9032258064516129,5.290322580645161,0.0,0.08536585365853659,0.03482587064676617,0.03482587064676617,1.0,0.0,3.0,0.0,1.0,1.0,2.0
"As different species have different wound pressures and growth patterns. Using a variety of growth parameters and wound pressures, we can test the hypothesis that species-specific differences in wound pressure and growth will influence wound healing outcomes.",FALSE,TRUE,0.7578799660140765,false_positive,0.7578799660140765,259.0,38.0,0.7368421052631579,5.7631578947368425,0.0,0.0091324200913242,0.015444015444015444,0.015444015444015444,0.0,0.0,10.0,0.0,0.0,1.0,2.0
"When we spoke to the owner first talking-shadow.com we found one in early stages of development, but now it's looking better than ever, with new features being added every day.",FALSE,TRUE,0.7559699390555386,false_positive,0.7559699390555386,176.0,33.0,0.9696969696969697,4.2727272727272725,0.0,0.0070921985815602835,0.03409090909090909,0.03409090909090909,0.0,0.0,1.0,0.0,0.0,0.0,2.0
"Here customers come and enjoy drinks gathered comfortably and enjoy their game to the fullest. We have a wide variety of games and activities for customers to choose from, from classic arcade games to new and exciting VR experiences.",FALSE,TRUE,0.7551201454491521,false_positive,0.7551201454491521,233.0,39.0,0.7692307692307693,4.923076923076923,0.0,0.020833333333333332,0.012875536480686695,0.012875536480686695,0.0,0.0,9.0,0.0,0.0,0.0,2.0
"the personal computers by the entrance-to-mainstreet.</system>, <hinged>, <lithium>, <lithium ion>, <lithium-ion batteries>, <lithium-ion battery>, <lithium-ion cells>, <lithium-ion cell>, <lithium-ion chemistry>, <lithium-ion chemistry cells>, <lithium-ion chemistry cell>, <lithium-ion chemistry>, <lithium-ion cells' lifespans>, <lithium-ion cells' lifespan>, <lithium-ion cells' lifespans' limitations>, <lithium-ion cells' lifespan limitation>, <lithium-ion cells' lifespan limitations>, <lithium-ion cells' lifespan limitation.",FALSE,TRUE,0.7545782700073029,false_positive,0.7545782700073029,533.0,67.0,0.29850746268656714,6.059701492537314,0.0,0.0,0.14634146341463414,0.14634146341463414,0.0,0.0,47.0,0.0,0.0,1.0,2.0
"And beyond the impressive flavors made possible because of that creamy filling, Tarte aux fruits is also an excellent dessert to serve at parties, as it can be made ahead and served chilled.",FALSE,TRUE,0.7536870071441271,false_positive,0.7536870071441271,190.0,33.0,0.9393939393939394,4.696969696969697,0.0,0.012903225806451613,0.015789473684210527,0.015789473684210527,0.0,0.0,2.0,0.0,0.0,1.0,1.0
"And my family loves big get to gisthered together for this year's reunion, so we got up early and drove down to our hometown, which is about 90 minutes away from where we live now.",FALSE,TRUE,0.7534760728695207,false_positive,0.7534760728695207,180.0,36.0,0.9166666666666666,3.9444444444444446,0.011111111111111112,0.007142857142857143,0.022222222222222223,0.022222222222222223,0.0,0.0,3.0,0.0,0.0,1.0,1.0
"mains powered, while others may be capable og running from their battery. Ac power supply is generally used for larger models of 3D printers, while dc power supply is used for smaller models.",FALSE,TRUE,0.7528600873459999,false_positive,0.7528600873459999,191.0,33.0,0.7878787878787878,4.696969696969697,0.005235602094240838,0.012987012987012988,0.020942408376963352,0.020942408376963352,0.0,0.0,7.0,0.0,0.0,0.0,2.0
"Ask research questions, examples? And engage with your audience! Write a clear, concise, and informative headline that grabs your reader’s attention and makes them want to read more.",FALSE,TRUE,0.7522857967205934,false_positive,0.7522857967205934,182.0,29.0,0.896551724137931,5.103448275862069,0.0,0.02027027027027027,0.03296703296703297,0.038461538461538464,0.0,0.0,3.0,0.0,2.0,0.0,3.0
One such familiar show that visually reflects modern society through contemporary themes explored in its plotlines is the British comedy-drama series “This Country”.,FALSE,TRUE,0.7522844558522838,false_positive,0.7522844558522838,165.0,24.0,1.0,5.791666666666667,0.0,0.02877697841726619,0.012121212121212121,0.024242424242424242,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Without high-speed messaging systems – everything could grind virtually come more grounded. The business world is more connected than ever, and it’s crucial to stay ahead of the curve.",FALSE,TRUE,0.7521003214603732,false_positive,0.7521003214603732,184.0,30.0,0.9333333333333333,5.0,0.0,0.013333333333333334,0.021739130434782608,0.03260869565217391,0.0,0.0,2.0,0.0,0.0,0.0,2.0
"Photograph of an expert | Troy L Angela, P.E.D.
Regular exercise can improve cardiovascular health, reduce stress, and even help manage symptoms of depression.",FALSE,TRUE,0.751597843652081,false_positive,0.751597843652081,159.0,25.0,0.96,5.12,0.0,0.0625,0.050314465408805034,0.050314465408805034,1.0,0.0,1.0,0.0,2.0,0.0,4.0
"Whatever happens with any continuing leadership power problems in Washington once obamacare is implemented, it's likely that the US will remain a major military and economic power for the foreseeable future.",FALSE,TRUE,0.7507459554463595,false_positive,0.7507459554463595,207.0,32.0,0.9375,5.4375,0.0,0.022988505747126436,0.014492753623188406,0.014492753623188406,0.0,0.0,2.0,0.0,0.0,1.0,1.0
"Immediately on the wall is Yeatsâs painting later used in an advertisement for the Irish Sweepstake, and the second is a copy of the 1920s Irish Times front page commemorating the poetâs death in January 1939.",FALSE,TRUE,0.7501947626083523,false_positive,0.7501947626083523,209.0,36.0,0.8055555555555556,4.777777777777778,0.03827751196172249,0.042682926829268296,0.009569377990430622,0.009569377990430622,0.0,0.0,7.0,0.0,0.0,1.0,1.0
Some methods used today are hiking in design patterns to control trails. Another method involves restricting the types of requests that may be made on the network.,FALSE,TRUE,0.7497825900270824,false_positive,0.7497825900270824,163.0,27.0,0.9629629629629629,5.0,0.0,0.014814814814814815,0.012269938650306749,0.012269938650306749,0.0,0.0,1.0,0.0,0.0,0.0,2.0
"These images depict cozy lounge corridors, intimate nookes, modern tables, and more, all designed with the intention of providing an inviting atmosphere that will make visitors feel right at home.",FALSE,TRUE,0.7492285952424118,false_positive,0.7492285952424118,196.0,30.0,1.0,5.4,0.0,0.006172839506172839,0.025510204081632654,0.025510204081632654,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"What many don&...
chapes This simple chocolate cake, filled, topped, or iced with a delicious combination of cream cheese, butter, sugar, eggs, and vanilla extract, is sure to become a family favorite.",FALSE,TRUE,0.7490008857990642,false_positive,0.7490008857990642,201.0,32.0,0.96875,4.90625,0.0,0.012738853503184714,0.06467661691542288,0.06467661691542288,1.0,0.0,1.0,0.0,1.0,1.0,2.0
"Often animals are brought pressure response, and anxiety reduction due. Therapy dogs are trained to help their owners cope with various challenges that they may face in their daily lives.",FALSE,TRUE,0.7464796704225214,false_positive,0.7464796704225214,187.0,30.0,0.9333333333333333,5.166666666666667,0.0,0.012903225806451613,0.016042780748663103,0.016042780748663103,0.0,0.0,2.0,0.0,0.0,0.0,2.0
"By gathering data on the tissue from around a billion plants across field and garden sites, researchers discovered the presence of a new type of symbiotic relationship between plants and fungi, which could have implications for agriculture and ecological restoration.",FALSE,TRUE,0.7452016674782749,false_positive,0.7452016674782749,267.0,40.0,0.85,5.625,0.0,0.0044444444444444444,0.011235955056179775,0.011235955056179775,0.0,0.0,6.0,0.0,0.0,1.0,1.0
"Lately Nike and Adidas made much-needed updates. Converse seems to want to follow suit with their own version of the sneaker that’s been around since the 1960s, the Chuck Taylor All Star.",FALSE,TRUE,0.7451407530227415,false_positive,0.7451407530227415,187.0,34.0,0.9117647058823529,4.4411764705882355,0.0213903743315508,0.05442176870748299,0.0213903743315508,0.026737967914438502,0.0,0.0,3.0,0.0,0.0,1.0,2.0
"With this timeless style in particular rolling thick into Spring 21/Fall 22 collections, we thought it would be a good idea to share some of our favorite looks from the latest offerings.",FALSE,TRUE,0.7439434119730727,false_positive,0.7439434119730727,186.0,33.0,1.0,4.606060606060606,0.021505376344086023,0.02027027027027027,0.016129032258064516,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"You're right! I fully intended to open with just such statement!
Is there any other way to start a post about the movie ""The Shining"" than with the line ""All work and no play makes Jack a dull boy"".",FALSE,TRUE,0.7437054414455214,false_positive,0.7437054414455214,198.0,40.0,0.875,3.8,0.0,0.046052631578947366,0.04040404040404041,0.04040404040404041,1.0,0.0,5.0,0.0,1.0,1.0,3.0
"On certain stations in particular competitive hearing the schedule might vary every half hour. The schedule will be posted on the station's website, or can be requested over the phone.",FALSE,TRUE,0.7417198975056467,false_positive,0.7417198975056467,184.0,31.0,0.8064516129032258,4.870967741935484,0.0,0.013245033112582781,0.021739130434782608,0.021739130434782608,0.0,0.0,6.0,0.0,0.0,0.0,2.0
"Would this specific request warrant immediate peer review approval from our Client Manager, while also ensuring that the proposed changes are in line with the overall project scope and budget constraints.",FALSE,TRUE,0.7414001554712281,false_positive,0.7414001554712281,204.0,31.0,0.967741935483871,5.548387096774194,0.0,0.01744186046511628,0.00980392156862745,0.00980392156862745,0.0,0.0,1.0,0.0,0.0,1.0,1.0
"What could awaken a soul that slumb’s without a cause?

The day was young, the sun was bright,
The birds were singing in the trees,
But in my heart, I felt no light,
No energy, no joy, no breeze.",FALSE,TRUE,0.7410453249954692,false_positive,0.7410453249954692,195.0,40.0,0.775,3.65,0.0,0.0410958904109589,0.046153846153846156,0.05128205128205128,5.0,0.0,9.0,0.0,0.0,0.0,5.0
"It may lead to better drug work performance and productivity.

With the help of the right tools and resources, drug companies can streamline their drug development processes to save time and resources, and ensure they have the best possible chance of getting their drugs to market on time and at the right price.",FALSE,TRUE,0.7401847175728795,false_positive,0.7401847175728795,312.0,53.0,0.6981132075471698,4.811320754716981,0.0,0.00784313725490196,0.01282051282051282,0.01282051282051282,2.0,0.0,16.0,0.0,0.0,1.0,2.0
"In essence what draws them like alcohol and drugs? Simply because I like to see them happy, and it's a great feeling to know that you are able to help someone.",FALSE,TRUE,0.7385151224308516,false_positive,0.7385151224308516,159.0,32.0,0.84375,3.90625,0.0,0.024,0.025157232704402517,0.025157232704402517,0.0,0.0,5.0,0.0,0.0,0.0,2.0
"When an unidentified assail ordered President Maikel Gori out of his vehicle and shot him at point-blank range, the Cuban government was quick to blame the United States.",FALSE,TRUE,0.7384579081802196,false_positive,0.7384579081802196,170.0,29.0,0.9655172413793104,4.827586206896552,0.0,0.05,0.01764705882352941,0.01764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,1.0
[DECODE ERROR] Error 0x8000ffff.,FALSE,TRUE,0.7379523562243009,false_positive,0.7379523562243009,32.0,4.0,0.75,6.5,0.15625,0.5714285714285714,0.09375,0.09375,0.0,0.0,1.0,0.0,1.0,0.0,1.0
